SESSIONKEY,USERID,AGENTLOCATIONID,SESSIONSTARTDATE,LASTTXNDATE,SESSIONDATELOCAL,FUNCTIONID,LOGINKEY,REMOTEADDRESS,TXNREFNO,SESSIONSTATUS,SESSIONDATELOCALLASTACCSSED,OTPNO
po18261094056462,10005bibins,784101,18/09/18 05:40,18/09/18 05:40,18/09/18 09:40,475,1861710695797440,10.45.0.151, ,3,18/09/18 10:23,
wl18261094121330,10005cinim,784101,18/09/18 05:41,18/09/18 05:41,18/09/18 09:41,475,1861341953777540,10.45.0.179, ,3,18/09/18 09:43,
hw18261094502072,10005kiran,784101,18/09/18 05:45,18/09/18 05:45,18/09/18 09:45,475,1861310446838930,10.45.0.150, ,1,18/09/18 09:45,
gg18261094505673,10005kiran,784101,18/09/18 05:45,18/09/18 05:45,18/09/18 09:45,475,1861310446838930,10.45.0.150, ,1,18/09/18 09:45,
jd18261094530588,10005kiran,784101,18/09/18 05:45,18/09/18 05:45,18/09/18 09:45,475,1861686365521280,10.45.0.150, ,1,18/09/18 09:45,
yf18261094650681,10005kiran,784101,18/09/18 05:46,18/09/18 05:46,18/09/18 09:46,475,1861159796779290,10.45.0.150, ,3,18/09/18 09:48,
ck18261095941384,10005cinim,784101,18/09/18 05:59,18/09/18 05:59,18/09/18 09:59,475,1861872084351580,10.45.0.179, ,1,18/09/18 09:59,
lu18261100202228,10005cinim,784101,18/09/18 06:02,18/09/18 06:02,18/09/18 10:02,475,1861589826989100,10.45.0.179, ,3,18/09/18 10:02,
bw18261100507148,10005cinim,784101,18/09/18 06:05,18/09/18 06:05,18/09/18 10:05,475,1861822744211940,10.45.0.179, ,3,18/09/18 10:07,
dn18261100821460,10005cinim,784101,18/09/18 06:08,18/09/18 06:08,18/09/18 10:08,475,1861784500840160,10.45.0.179, ,1,18/09/18 10:08,
ww18261100947837,10005kiran,784101,18/09/18 06:09,18/09/18 06:09,18/09/18 10:09,475,1861159796779290,10.45.0.150, ,3,18/09/18 10:14,
wz18261101106385,10005cinim,784101,18/09/18 06:11,18/09/18 06:11,18/09/18 10:11,475,1861832723296330,10.45.0.179, ,3,18/09/18 10:11,
cw18261101728218,10005kiran,784101,18/09/18 06:17,18/09/18 06:17,18/09/18 10:17,475,1861159796779290,10.45.0.150, ,3,18/09/18 10:18,
qe18261101822918,10005kiran,784101,18/09/18 06:18,18/09/18 06:18,18/09/18 10:18,475,1861159796779290,10.45.0.150, ,3,18/09/18 10:19,
lf18261103103782,10005kiran,784101,18/09/18 06:31,18/09/18 06:31,18/09/18 10:31,475,1861159796779290,10.45.0.150, ,3,18/09/18 10:31,
zb18261103138046,10005kiran,784101,18/09/18 06:31,18/09/18 06:31,18/09/18 10:31,475,1861159796779290,10.45.0.150, ,3,18/09/18 10:32,
pn18262011256539,10005cinim,784101,19/09/18 09:12,19/09/18 09:12,19/09/18 13:12,475,1862582080591190,10.45.0.179, ,1,19/09/18 13:12,
mi18262020205140,10005cinim,784101,19/09/18 10:02,19/09/18 10:02,19/09/18 14:02,475,1862565831014880,10.45.0.179, ,1,19/09/18 14:02,
nv18262020447208,10005cinim,784101,19/09/18 10:04,19/09/18 10:04,19/09/18 14:04,475,1862772544813530,10.45.0.179, ,1,19/09/18 14:04,
eu18262020717283,10005cinim,784101,19/09/18 10:07,19/09/18 10:07,19/09/18 14:07,475,1862575227241220,10.45.0.179, ,1,19/09/18 14:07,
lw18262021040098,10005bibins,458999,19/09/18 10:10,19/09/18 10:10,19/09/18 14:10,475,1862948563013500,10.45.0.151, ,1,19/09/18 14:10,
gy18262021630703,10005cinim,784101,19/09/18 10:16,19/09/18 10:16,19/09/18 14:16,475,1862352015580540,10.45.0.179, ,1,19/09/18 14:16,
wc18262023142123,10005cinim,784101,19/09/18 10:31,19/09/18 10:31,19/09/18 14:31,475,1862469073925330,10.45.0.179, ,1,19/09/18 14:31,
vs18263125139464,35600rakeshp,458999,20/09/18 08:51,20/09/18 08:51,20/09/18 12:51,475,1863865375743180,10.45.0.140, ,1,20/09/18 12:51,
ve18263125234396,35600rakeshp,458999,20/09/18 08:52,20/09/18 08:52,20/09/18 12:52,475,1863865375743180,10.45.0.140, ,1,20/09/18 12:52,
qi18263012039904,10005cinim,784101,20/09/18 09:20,20/09/18 09:20,20/09/18 13:20,475,1863158343616760,10.45.0.179, ,1,20/09/18 13:20,
nx18263013535182,10005cinim,784101,20/09/18 09:35,20/09/18 09:35,20/09/18 13:35,475,1863514386175690,10.45.0.179, ,1,20/09/18 13:35,
mr18263020405966,10005cinim,784101,20/09/18 10:04,20/09/18 10:04,20/09/18 14:04,475,1863403800717460,10.45.0.179, ,1,20/09/18 14:04,
ed18263020528195,10005cinim,784101,20/09/18 10:05,20/09/18 10:05,20/09/18 14:05,475,1863725312476350,10.45.0.179, ,1,20/09/18 14:05,
kf18263020713769,10005cinim,784101,20/09/18 10:07,20/09/18 10:07,20/09/18 14:07,475,1863827680391980,10.45.0.179, ,1,20/09/18 14:07,
ab18263020930711,10005cinim,784101,20/09/18 10:09,20/09/18 10:09,20/09/18 14:09,475,1863212566039290,10.45.0.179, ,1,20/09/18 14:09,
ho18263021142182,10005cinim,784101,20/09/18 10:11,20/09/18 10:11,20/09/18 14:11,475,1863685718888730,10.45.0.179, ,1,20/09/18 14:11,
kd18263021319735,10005cinim,784101,20/09/18 10:13,20/09/18 10:13,20/09/18 14:13,475,1863685964393720,10.45.0.179, ,1,20/09/18 14:13,
mr18263023533826,10005cinim,784101,20/09/18 10:35,20/09/18 10:35,20/09/18 14:35,475,1863116446635340,10.45.0.179, ,1,20/09/18 14:35,
px18263024912281,10005cinim,784101,20/09/18 10:49,20/09/18 10:49,20/09/18 14:49,475,1863537533732680,10.45.0.179, ,3,20/09/18 14:50,
ep18263030518692,10005cinim,784101,20/09/18 11:05,20/09/18 11:05,20/09/18 15:05,475,1863709217774490,10.45.0.179, ,1,20/09/18 15:05,
jy18263040721315,10005cinim,784101,20/09/18 12:07,20/09/18 12:07,20/09/18 16:07,475,1863871370758520,10.45.0.179, ,1,20/09/18 16:07,
rg18263042540635,10005cinim,784101,20/09/18 12:25,20/09/18 12:25,20/09/18 16:25,475,1863871370758520,10.45.0.179, ,1,20/09/18 16:25,
bd18261015041954,10005cinim,784101,18/09/18 09:50,18/09/18 09:50,18/09/18 13:50,475,1861382293814380,10.45.0.179, ,3,18/09/18 13:51,
vv18261015210697,10005cinim,784101,18/09/18 09:52,18/09/18 09:52,18/09/18 13:52,475,1861382293814380,10.45.0.179, ,3,18/09/18 13:52,
wi18261021349339,10005cinim,784101,18/09/18 10:13,18/09/18 10:13,18/09/18 14:13,475,1861199468296000,10.45.0.179, ,3,18/09/18 14:14,
zp18261025402928,10005cinim,784101,18/09/18 10:54,18/09/18 10:54,18/09/18 14:54,475,1861277432070710,10.45.0.179, ,3,18/09/18 14:54,
lw18261025449432,10005cinim,784101,18/09/18 10:54,18/09/18 10:54,18/09/18 14:54,475,1861277432070710,10.45.0.179, ,3,18/09/18 14:55,
po18261025616411,10005cinim,784101,18/09/18 10:56,18/09/18 10:56,18/09/18 14:56,475,1861277432070710,10.45.0.179, ,3,18/09/18 14:57,
mz18261025741280,10005cinim,784101,18/09/18 10:57,18/09/18 10:57,18/09/18 14:57,475,1861277432070710,10.45.0.179, ,3,18/09/18 14:58,
fe18261025827690,10005cinim,784101,18/09/18 10:58,18/09/18 10:58,18/09/18 14:58,475,1861277432070710,10.45.0.179, ,3,18/09/18 14:59,
lp18261030004788,10005cinim,784101,18/09/18 11:00,18/09/18 11:00,18/09/18 15:00,475,1861277432070710,10.45.0.179, ,1,18/09/18 15:00,
fr18261031434589,10005cinim,784101,18/09/18 11:14,18/09/18 11:14,18/09/18 15:14,475,1861950082039150,10.45.0.179, ,3,18/09/18 15:15,
kw18261031619403,10005cinim,784101,18/09/18 11:16,18/09/18 11:16,18/09/18 15:16,475,1861990292443950,10.45.0.179, ,3,18/09/18 15:16,
nq18261031825941,10005cinim,784101,18/09/18 11:18,18/09/18 11:18,18/09/18 15:18,475,1861430140940120,10.45.0.179, ,3,18/09/18 15:19,
oa18261033043830,10005cinim,784101,18/09/18 11:30,18/09/18 11:30,18/09/18 15:30,475,1861332740152500,10.45.0.179, ,3,18/09/18 15:31,
sa18261034952329,10005cinim,784101,18/09/18 11:49,18/09/18 11:49,18/09/18 15:49,475,1861742723531400,10.45.0.179, ,3,18/09/18 15:50,
bu18261035039292,10005cinim,784101,18/09/18 11:50,18/09/18 11:50,18/09/18 15:50,475,1861742723531400,10.45.0.179, ,3,18/09/18 15:51,
yz18261035139464,10005cinim,784101,18/09/18 11:51,18/09/18 11:51,18/09/18 15:51,475,1861742723531400,10.45.0.179, ,3,18/09/18 15:52,
ve18261035439697,10005cinim,784101,18/09/18 11:54,18/09/18 11:54,18/09/18 15:54,475,1861742723531400,10.45.0.179, ,3,18/09/18 15:55,
dw18261035740002,10005cinim,784101,18/09/18 11:57,18/09/18 11:57,18/09/18 15:57,475,1861742723531400,10.45.0.179, ,3,18/09/18 15:58,
ug18261041456360,10005cinim,784101,18/09/18 12:14,18/09/18 12:14,18/09/18 16:14,475,1861961528054950,10.45.0.179, ,3,18/09/18 16:15,
ab18261041542773,10005cinim,784101,18/09/18 12:15,18/09/18 12:15,18/09/18 16:15,475,1861961528054950,10.45.0.179, ,3,18/09/18 16:16,
xi18261041642613,10005cinim,784101,18/09/18 12:16,18/09/18 12:16,18/09/18 16:16,475,1861961528054950,10.45.0.179, ,3,18/09/18 16:17,
en18261041857698,10005cinim,784101,18/09/18 12:18,18/09/18 12:18,18/09/18 16:18,475,1861961528054950,10.45.0.179, ,3,18/09/18 16:19,
tm18261041945072,10005cinim,784101,18/09/18 12:19,18/09/18 12:19,18/09/18 16:19,475,1861961528054950,10.45.0.179, ,3,18/09/18 16:20,
th18261042048334,10005cinim,784101,18/09/18 12:20,18/09/18 12:20,18/09/18 16:20,475,1861961528054950,10.45.0.179, ,3,18/09/18 16:21,
xz18261043408110,10005bibins,480223,18/09/18 12:34,18/09/18 12:34,18/09/18 15:34,475,1861557133568580,10.45.0.151, ,1,18/09/18 15:34,
wi18261043536517,10005bibins,480223,18/09/18 12:35,18/09/18 12:35,18/09/18 15:35,475,1861485310496150,10.45.0.151, ,1,18/09/18 15:35,
kr18261043711846,10005cinim,784101,18/09/18 12:37,18/09/18 12:37,18/09/18 16:37,475,1861829417862510,10.45.0.179, ,3,18/09/18 16:37,
qt18261043758645,10005cinim,784101,18/09/18 12:37,18/09/18 12:37,18/09/18 16:37,475,1861829417862510,10.45.0.179, ,3,18/09/18 16:38,
co18261043845041,10005bibins,784101,18/09/18 12:38,18/09/18 12:38,18/09/18 16:38,475,1861479146766010,10.45.0.151, ,1,18/09/18 16:38,
xz18261033218587,10005bibins,414167,18/09/18 11:32,18/09/18 11:32,18/09/18 14:32,475,1861988375227760,10.45.0.151, ,1,18/09/18 14:32,
kd18261033356703,10005cinim,784101,18/09/18 11:33,18/09/18 11:33,18/09/18 15:33,475,1861231933251400,10.45.0.179, ,3,18/09/18 15:34,
to18261033652084,10005bibins,414167,18/09/18 11:36,18/09/18 11:36,18/09/18 14:36,475,1861988375227760,10.45.0.151, ,3,18/09/18 14:38,
bp18261034009099,10005cinim,784101,18/09/18 11:40,18/09/18 11:40,18/09/18 15:40,475,1861517760466460,10.45.0.179, ,3,18/09/18 15:40,
kd18261034109397,10005bibins,414167,18/09/18 11:41,18/09/18 11:41,18/09/18 14:41,475,1861988375227760,10.45.0.151, ,1,18/09/18 14:41,
ow18261034638830,10005bibins,784101,18/09/18 11:46,18/09/18 11:46,18/09/18 15:46,475,1861443315515590,10.45.0.151, ,3,18/09/18 15:50,
pc18261035602075,10005cinim,784101,18/09/18 11:56,18/09/18 11:56,18/09/18 15:56,475,1861742723531400,10.45.0.179, ,3,18/09/18 15:57,
ed18261043858946,10005cinim,784101,18/09/18 12:38,18/09/18 12:38,18/09/18 16:38,475,1861829417862510,10.45.0.179, ,3,18/09/18 16:39,
qi18261044111241,10005cinim,784101,18/09/18 12:41,18/09/18 12:41,18/09/18 16:41,475,1861829417862510,10.45.0.179, ,3,18/09/18 16:41,
pl18261044158993,10005cinim,784101,18/09/18 12:41,18/09/18 12:41,18/09/18 16:41,475,1861829417862510,10.45.0.179, ,3,18/09/18 16:42,
ea18261044302254,10005cinim,784101,18/09/18 12:43,18/09/18 12:43,18/09/18 16:43,475,1861829417862510,10.45.0.179, ,3,18/09/18 16:43,
vj18261044356296,10005bibins,480223,18/09/18 12:43,18/09/18 12:43,18/09/18 15:43,475,1861481767552950,10.45.0.151, ,3,18/09/18 15:45,
xq18261044541251,10005cinim,784101,18/09/18 12:45,18/09/18 12:45,18/09/18 16:45,475,1861607377818360,10.45.0.179, ,3,18/09/18 16:46,
lr18261044628317,10005cinim,784101,18/09/18 12:46,18/09/18 12:46,18/09/18 16:46,475,1861607377818360,10.45.0.179, ,3,18/09/18 16:47,
nh18261044728731,10005cinim,784101,18/09/18 12:47,18/09/18 12:47,18/09/18 16:47,475,1861607377818360,10.45.0.179, ,3,18/09/18 16:48,
vh18261044940946,10005cinim,784101,18/09/18 12:49,18/09/18 12:49,18/09/18 16:49,475,1861607377818360,10.45.0.179, ,3,18/09/18 16:50,
lx18261045028637,10005cinim,784101,18/09/18 12:50,18/09/18 12:50,18/09/18 16:50,475,1861607377818360,10.45.0.179, ,3,18/09/18 16:51,
ve18261045131866,10005cinim,784101,18/09/18 12:51,18/09/18 12:51,18/09/18 16:51,475,1861607377818360,10.45.0.179, ,3,18/09/18 16:52,
dy18262095116380,10005bibins,784101,19/09/18 05:51,19/09/18 05:51,19/09/18 09:51,475,1862262078762740,10.45.0.151, ,3,19/09/18 09:52,
pb18262024553191,10005cinim,784101,19/09/18 10:45,19/09/18 10:45,19/09/18 14:45,475,1862902025328590,10.45.0.179, ,1,19/09/18 14:45,
jr18262024850542,10005cinim,784101,19/09/18 10:48,19/09/18 10:48,19/09/18 14:48,475,1862612119392470,10.45.0.179, ,1,19/09/18 14:48,
ud18262025119380,10005cinim,784101,19/09/18 10:51,19/09/18 10:51,19/09/18 14:51,475,1862338711256900,10.45.0.179, ,1,19/09/18 14:51,
uv18262025244383,10005cinim,784101,19/09/18 10:52,19/09/18 10:52,19/09/18 14:52,475,1862707611974200,10.45.0.179, ,1,19/09/18 14:52,
kj18262025448262,10005cinim,784101,19/09/18 10:54,19/09/18 10:54,19/09/18 14:54,475,1862875599276170,10.45.0.179, ,1,19/09/18 14:54,
so18261022048649,10005cinim,784101,18/09/18 10:20,18/09/18 10:20,18/09/18 14:20,475,1861199468296000,10.45.0.179, ,3,18/09/18 14:21,
mp18261022217795,10005cinim,784101,18/09/18 10:22,18/09/18 10:22,18/09/18 14:22,475,1861199468296000,10.45.0.179, ,3,18/09/18 14:23,
qz18262035029249,10005cinim,784101,19/09/18 11:50,19/09/18 11:50,19/09/18 15:50,475,1862732223659260,10.45.0.179, ,1,19/09/18 15:50,
ar18262035210501,10005cinim,784101,19/09/18 11:52,19/09/18 11:52,19/09/18 15:52,475,1862979203645640,10.45.0.179, ,1,19/09/18 15:52,
ol18262035512378,10005cinim,784101,19/09/18 11:55,19/09/18 11:55,19/09/18 15:55,475,1862676963346540,10.45.0.179, ,1,19/09/18 15:55,
ll18262040818157,10005cinim,784101,19/09/18 12:08,19/09/18 12:08,19/09/18 16:08,475,1862754116717280,10.45.0.179, ,1,19/09/18 16:08,
bp18262041536422,10005cinim,784101,19/09/18 12:15,19/09/18 12:15,19/09/18 16:15,475,1862890837732700,10.45.0.179, ,1,19/09/18 16:15,
zf18262041658682,10005cinim,784101,19/09/18 12:16,19/09/18 12:16,19/09/18 16:16,475,1862111839827770,10.45.0.179, ,1,19/09/18 16:16,
uk18262042339017,10005cinim,784101,19/09/18 12:23,19/09/18 12:23,19/09/18 16:23,475,1862379297883890,10.45.0.179, ,1,19/09/18 16:23,
zb18262043651264,10005cinim,784101,19/09/18 12:36,19/09/18 12:36,19/09/18 16:36,475,1862671263786630,10.45.0.179, ,1,19/09/18 16:36,
ag18263024415142,10005cinim,784101,20/09/18 10:44,20/09/18 10:44,20/09/18 14:44,475,1863750789416110,10.45.0.179, ,1,20/09/18 14:44,
kr18261012821754,10005cinim,784101,18/09/18 09:28,18/09/18 09:28,18/09/18 13:28,475,1861291392097840,10.45.0.179, ,3,18/09/18 13:29,
ch18261014559822,10005cinim,784101,18/09/18 09:45,18/09/18 09:45,18/09/18 13:45,475,1861382293814380,10.45.0.179, ,3,18/09/18 13:46,
vj18261014643467,10005cinim,784101,18/09/18 09:46,18/09/18 09:46,18/09/18 13:46,475,1861382293814380,10.45.0.179, ,3,18/09/18 13:47,
ox18261014810300,10005cinim,784101,18/09/18 09:48,18/09/18 09:48,18/09/18 13:48,475,1861382293814380,10.45.0.179, ,3,18/09/18 13:48,
wm18261014956321,10005cinim,784101,18/09/18 09:49,18/09/18 09:49,18/09/18 13:49,475,1861382293814380,10.45.0.179, ,3,18/09/18 13:50,
zy18261021433475,10005cinim,784101,18/09/18 10:14,18/09/18 10:14,18/09/18 14:14,475,1861199468296000,10.45.0.179, ,3,18/09/18 14:15,
mi18261021635160,10005cinim,784101,18/09/18 10:16,18/09/18 10:16,18/09/18 14:16,475,1861199468296000,10.45.0.179, ,3,18/09/18 14:18,
nu18261021940858,10005cinim,784101,18/09/18 10:19,18/09/18 10:19,18/09/18 14:19,475,1861199468296000,10.45.0.179, ,3,18/09/18 14:20,
xn18262121209975,10005mousami,784101,19/09/18 08:12,19/09/18 08:12,19/09/18 12:12,475,1862842158372080,10.45.0.170, ,1,19/09/18 12:12,
jo18262022454767,10005cinim,784101,19/09/18 10:24,19/09/18 10:24,19/09/18 14:24,475,1862484849367260,10.45.0.179, ,1,19/09/18 14:24,
xi18262022845081,10005cinim,784101,19/09/18 10:28,19/09/18 10:28,19/09/18 14:28,475,1862634170142540,10.45.0.179, ,1,19/09/18 14:28,
so18262023252452,10005cinim,784101,19/09/18 10:32,19/09/18 10:32,19/09/18 14:32,475,1862960543079140,10.45.0.179, ,1,19/09/18 14:32,
hf18262043836000,10005cinim,784101,19/09/18 12:38,19/09/18 12:38,19/09/18 16:38,475,1862217681759540,10.45.0.179, ,1,19/09/18 16:38,
vu18261110632098,10005kiran,414167,18/09/18 07:06,18/09/18 07:06,18/09/18 10:06,475,1861357214131800,10.45.0.150, ,3,18/09/18 10:07,
uh18261110823318,10005bibins,784101,18/09/18 07:08,18/09/18 07:08,18/09/18 11:08,475,1861417925420790,10.45.0.151, ,1,18/09/18 11:08,
gn18261110905614,10005kiran,784101,18/09/18 07:09,18/09/18 07:09,18/09/18 11:09,475,1861580737113800,10.45.0.150, ,3,18/09/18 11:09,
3418261155828300,182471547307243,784999,18/09/18 11:59,18/09/18 11:59,18/09/18 15:59,475,MOBILE, , ,1,18/09/18 15:59,
9.51826116150825E+015,182471547307243,784999,18/09/18 12:15,18/09/18 12:15,18/09/18 16:15,475,MOBILE, , ,1,18/09/18 16:15,
zi19263082331361,10005cinim,784101,20/09/19 04:23,20/09/19 04:23,20/09/19 08:23,475,1963574252139040,10.45.0.135, ,1,20/09/19 08:23,
qw19263082403858,10005juney,784101,20/09/19 04:24,20/09/19 04:24,20/09/19 08:24,475,1963451299510080,10.45.0.135, ,1,20/09/19 08:24,
vu19263082417416,10005juney,784101,20/09/19 04:24,20/09/19 04:24,20/09/19 08:24,475,1963451299510080,10.45.0.135, ,1,20/09/19 08:24,
hr19263090220821,10005harii,784101,20/09/19 05:02,20/09/19 05:02,20/09/19 09:02,475,1963605612382020,10.45.0.250, ,1,20/09/19 09:02,
ap19263090222311,10005harii,784101,20/09/19 05:02,20/09/19 05:02,20/09/19 09:02,475,1963605612382020,10.45.0.250, ,1,20/09/19 09:02,
me18262094200836,10005bibins,784101,19/09/18 05:42,19/09/18 05:42,19/09/18 09:42,475,1862262078762740,10.45.0.151, ,1,19/09/18 09:42,
vy18262095300258,10005bibins,784101,19/09/18 05:53,19/09/18 05:53,19/09/18 09:53,475,1862262078762740,10.45.0.151, ,3,19/09/18 09:55,
cx19263092202715,10005juney,784101,20/09/19 05:22,20/09/19 05:22,20/09/19 09:22,475,1963451299510080,10.45.0.135, ,1,20/09/19 09:22,
ux18262101330276,10005bibins,784101,19/09/18 06:13,19/09/18 06:13,19/09/18 10:13,475,1862262078762740,10.45.0.151, ,3,19/09/18 10:30,
tu18262040332777,10005cinim,784101,19/09/18 12:03,19/09/18 12:03,19/09/18 16:03,475,1862349695283120,10.45.0.179, ,1,19/09/18 16:03,
hp18262040456248,10005cinim,784101,19/09/18 12:04,19/09/18 12:04,19/09/18 16:04,475,1862432206838960,10.45.0.179, ,1,19/09/18 16:04,
ly18262041934916,10005cinim,784101,19/09/18 12:19,19/09/18 12:19,19/09/18 16:19,475,1862177230835860,10.45.0.179, ,1,19/09/18 16:19,
bi18262042759040,10005cinim,784101,19/09/18 12:27,19/09/18 12:27,19/09/18 16:27,475,1862316987759390,10.45.0.179, ,1,19/09/18 16:27,
8518263125928470,182471547307243,784999,20/09/18 09:04,20/09/18 09:04,20/09/18 13:00,475,MOBILE, , ,3,20/09/18 13:00,
ey19263081608590,10005juney,784101,20/09/19 04:16,20/09/19 04:16,20/09/19 08:16,475,1963451299510080,10.45.0.135, ,1,20/09/19 08:16,
km18262021914443,10005cinim,784101,19/09/18 10:19,19/09/18 10:19,19/09/18 14:19,475,1862148149135190,10.45.0.179, ,1,19/09/18 14:19,
lz18262041056979,10005cinim,784101,19/09/18 12:10,19/09/18 12:10,19/09/18 16:10,475,1862350506549500,10.45.0.179, ,1,19/09/18 16:10,
jf18262041218385,10005cinim,784101,19/09/18 12:12,19/09/18 12:12,19/09/18 16:12,475,1862918060228670,10.45.0.179, ,1,19/09/18 16:12,
ns18262043236579,10005cinim,784101,19/09/18 12:32,19/09/18 12:32,19/09/18 16:32,475,1862913569234330,10.45.0.179, ,1,19/09/18 16:32,
fv18262043447540,10005cinim,784101,19/09/18 12:34,19/09/18 12:34,19/09/18 16:34,475,1862964628894860,10.45.0.179, ,1,19/09/18 16:34,
bg18262044053745,10005cinim,784101,19/09/18 12:40,19/09/18 12:40,19/09/18 16:40,475,1862925272725860,10.45.0.179, ,1,19/09/18 16:40,
br18263023656038,10005cinim,784101,20/09/18 10:36,20/09/18 10:36,20/09/18 14:36,475,1863404488443690,10.45.0.179, ,1,20/09/18 14:36,
vp18263023821374,10005cinim,784101,20/09/18 10:38,20/09/18 10:38,20/09/18 14:38,475,1863149767865680,10.45.0.179, ,1,20/09/18 14:38,
ku18263023954148,10005cinim,784101,20/09/18 10:39,20/09/18 10:39,20/09/18 14:39,475,1863439512256240,10.45.0.179, ,1,20/09/18 14:39,
kl18263024254635,10005cinim,784101,20/09/18 10:42,20/09/18 10:42,20/09/18 14:42,475,1863225092944950,10.45.0.179, ,1,20/09/18 14:42,
cz18264024035965,10005cinim,784101,21/09/18 10:40,21/09/18 10:40,21/09/18 14:40,475,1864368711132060,10.45.0.179, ,3,21/09/18 14:41,
ur18264024320017,10005cinim,784101,21/09/18 10:43,21/09/18 10:43,21/09/18 14:43,475,1864368711132060,10.45.0.179, ,1,21/09/18 14:43,
tf18264024338195,10005cinim,784101,21/09/18 10:43,21/09/18 10:43,21/09/18 14:43,475,1864368711132060,10.45.0.179, ,1,21/09/18 14:43,
ot18264024431600,10005cinim,784101,21/09/18 10:44,21/09/18 10:44,21/09/18 14:44,475,1864368711132060,10.45.0.179, ,1,21/09/18 14:44,
mc18264025128694,10005cinim,784101,21/09/18 10:51,21/09/18 10:51,21/09/18 14:51,475,1864997251588630,10.45.0.179, ,3,21/09/18 14:52,
ri18264025215533,10005cinim,784101,21/09/18 10:52,21/09/18 10:52,21/09/18 14:52,475,1864997251588630,10.45.0.179, ,3,21/09/18 14:53,
bq18264025315942,10005cinim,784101,21/09/18 10:53,21/09/18 10:53,21/09/18 14:53,475,1864997251588630,10.45.0.179, ,3,21/09/18 14:54,
ym18264025645867,10005cinim,784101,21/09/18 10:56,21/09/18 10:56,21/09/18 14:56,475,1864181702815600,10.45.0.179, ,3,21/09/18 14:57,
7418268155829180,182480837373430,784999,25/09/18 11:59,25/09/18 11:59,25/09/18 15:59,475,MOBILE, , ,1,25/09/18 15:59,
3718268160145030,182480837373430,784999,25/09/18 12:02,25/09/18 12:02,25/09/18 16:02,475,MOBILE, , ,1,25/09/18 16:02,
118268161248008,182480837373430,784999,25/09/18 12:13,25/09/18 12:13,25/09/18 16:13,475,MOBILE, , ,1,25/09/18 16:13,
1718268162123900,182480837373430,784999,25/09/18 12:21,25/09/18 12:21,25/09/18 16:21,475,MOBILE, , ,1,25/09/18 16:21,
8818268163023560,182480837373430,784999,25/09/18 12:30,25/09/18 12:30,25/09/18 16:30,475,MOBILE, , ,1,25/09/18 16:30,
18268170746516,182471547307243,784999,25/09/18 13:07,25/09/18 13:07,25/09/18 17:07,475,MOBILE, , ,1,25/09/18 17:07,
3918268170824250,182471547307243,784999,25/09/18 13:08,25/09/18 13:08,25/09/18 17:08,475,MOBILE, , ,1,25/09/18 17:08,
6418268171858940,182471547307243,784999,25/09/18 13:19,25/09/18 13:19,25/09/18 17:19,475,MOBILE, , ,1,25/09/18 17:19,
7918268172847520,182471547307243,784999,25/09/18 13:29,25/09/18 13:29,25/09/18 17:29,475,MOBILE, , ,1,25/09/18 17:29,
6518268174007260,182471547307243,784999,25/09/18 13:40,25/09/18 13:40,25/09/18 17:40,475,MOBILE, , ,1,25/09/18 17:40,
4618268174104660,182471547307243,784999,25/09/18 13:41,25/09/18 13:41,25/09/18 17:41,475,MOBILE, , ,1,25/09/18 17:41,
gs18269124848622,10005cinim,784101,26/09/18 08:48,26/09/18 08:48,26/09/18 12:48,475,1869272513881260,10.45.0.179, ,1,26/09/18 12:48,
